raw_row_number,lat,lng,location,district,date,time,stop_count,share_of_total
681,37.7427239,-122.4832199,"26TH AVE/TARAVAL",I,13516.0,62700.0,1378,8.2
682,37.7119481,-122.4056559,"LELAND & ALPHA",H,13516.0,62700.0,2502,14.9
683,37.7339955,-122.390927,"3RD STREET & PALOUAVENUE",C,13516.0,63000.0,2001,11.9
686,37.7849534,-122.4347538,"STEINER & NOE",F,13516.0,63000.0,1340,8.0
685,37.7723128,-122.44406770000002,"OAK AND CENTRAL AVE",F,13516.0,63000.0,1340,8.0
687,37.7921793,-122.4227822,"VAN NESS & CLAY",E,13516.0,63000.0,2263,13.4
684,37.7803688,-122.4406098,BRODERICK/EDDY,F,13516.0,63000.0,1340,8.0
688,37.80118,-122.419603,"STERLING ST ON RAMP",B,13516.0,63120.0,2670,15.9
689,37.80118,-122.419603,"STERLING ST ON RAMP",B,13516.0,63300.0,2670,15.9
690|691,37.80118,-122.419603,"STERLING ST ON RAMP",B,13516.0,63300.0,2670,15.9
692,37.7817472,-122.437477,SCOTT/ELLIS,F,13516.0,63600.0,1340,8.0
693,37.7170128,-122.4435097,"ALEMANY BLVD/NIAGRA",H,13516.0,63660.0,2502,14.9
694,37.80118,-122.419603,"STERLING ST ON RAMP",B,13516.0,63840.0,2670,15.9
695,37.7926453,-122.435003,"CHURCH & FILLMORE",F,13516.0,63900.0,1340,8.0
696,37.7900561,-122.4172277,"HYDE & PINE",A,13516.0,63900.0,1063,6.3
697,37.7292939,-122.392758,"3RD & WILLIAMS",C,13516.0,64500.0,2001,11.9
700,37.7837916,-122.4176485,LARKIN@WILLOW,J,13516.0,64800.0,1045,6.2
698,37.7742468,-122.4788309,"720 20TH",C,13516.0,64800.0,2001,11.9
699,37.7762211,-122.4147406,"9TH & MISSION",B,13516.0,64800.0,2670,15.9
701,37.7871568,-122.4339525,"2222 BUSH ST",E,13516.0,65160.0,2263,13.4
704,37.7873347,-122.3945241,"FIRST ST & FOLSOM ST",B,13516.0,65700.0,2670,15.9
702,37.7331708,-122.39122140000002,"3RD & QUESADA",C,13516.0,65700.0,2001,11.9
705,37.7873347,-122.3945241,"FIRST ST & FOLSOM ST",B,13516.0,65700.0,2670,15.9
703,37.7850913,-122.4111659,ELLIS@TAYLOR,J,13516.0,65700.0,1045,6.2
706,37.784875,-122.4128063,"JONES ST. & ELLIS ST.",J,13516.0,66120.0,1045,6.2
708,37.7229128,-122.4447991,"OCEAN ST & SAN JOSE AVE",H,13516.0,66300.0,2502,14.9
707,37.7601075,-122.4214485,"19TH ST/VALENCIA",D,13516.0,66300.0,1482,8.8
709,37.7823865,-122.417359,"TURK & LARKIN",J,13516.0,66720.0,1045,6.2
710,37.7957362,-122.4234984,"BROADWAY & VAN NESS",E,13516.0,67200.0,2263,13.4
711,37.7833809,-122.4395611,DIVISADERO/GEARY,F,13516.0,67800.0,1340,8.0
712,37.7821545,-122.4200198,"VAN NESS/TURK",E,13516.0,68400.0,2263,13.4
713,37.7285253,-122.42637820000002,"500 BLK OF SILVER AVE",H,13516.0,68580.0,2502,14.9
714,37.7503065,-122.3877274,"3RD & LANE",C,13516.0,68700.0,2001,11.9
715,37.7238023,-122.4364502,"OCEAN AVE/PERSIA AVE",H,13516.0,69060.0,2502,14.9
716,37.7703993,-122.4326585,WALLER/POTOMAC,F,13516.0,69300.0,1340,8.0
717,37.7749152,-122.431043,"FILLMORE AT FELL ST",F,13516.0,70320.0,1340,8.0
718,37.7655641,-122.4114895,"MISSION & 16 TH ST",D,13516.0,70500.0,1482,8.8
719,37.7248676,-122.4622978,"ASHTON AVE & LEGION",I,13516.0,71700.0,1378,8.2
436,37.7423869,-122.4219821,30TH/MISSION,H,13516.0,1200.0,2502,14.9
720,37.769305,-122.4315887,"STEINER & DUBOCE",F,13516.0,72000.0,1340,8.0
721,37.7311818,-122.4715768,"JUNIPERO SERRA @ OCEAN",I,13516.0,72360.0,1378,8.2
722,37.7228435,-122.4692814,"ALVISO ST & ESTERO",I,13516.0,72600.0,1378,8.2
723,37.7691729,-122.4335857,"NOE & DUBOCE",F,13516.0,72840.0,1340,8.0
724,37.7472745,-122.4036162,JERROLD/BAYSHORE,I,13516.0,74400.0,1378,8.2
725,37.75281079999999,-122.4091342,"24TH STREET & BRYANTSTREET",D,13516.0,74520.0,1482,8.8
726,37.722064200000005,-122.4011316,"3175 SAN BRUNO AVE",C,13516.0,74640.0,2001,11.9
727,37.7217347,-122.3960732,"3RD ST & HOLLISTER ST",C,13516.0,75300.0,2001,11.9
728,37.7625445,-122.394705,"MISSISSIPPI & 10TH ST",C,13516.0,76800.0,2001,11.9
729,37.75503580000001,-122.42555790000002,"DOLORES ST AT 22ND ST",D,13516.0,77700.0,1482,8.8
730,37.7691813,-122.4535616,HAIGHT/STANYAN,F,13516.0,78300.0,1340,8.0
731,37.7875726,-122.421707,"VAN NESS & SUTTER",J,13516.0,78600.0,1045,6.2
732,37.7702198,-122.4453661,HAIGHT/MASONIC,F,13516.0,79200.0,1340,8.0
733,37.7974413,-122.4064467,"S/B COLUMBUS & KEARNY",A,13516.0,80100.0,1063,6.3
734,37.7503277,-122.3874991,"CESAR CHAVEZ & 3RD ST",C,13516.0,80100.0,2001,11.9
735,37.773222,-122.4369005,OAK/DIVISADERO,F,13516.0,80400.0,1340,8.0
736,37.7892147,-122.4389837,"SCOTT & SACRAMENTO",G,13516.0,80400.0,1076,6.4
737,37.762073,-122.4155653,18THST/SVN,D,13516.0,81300.0,1482,8.8
738,37.7178915,-122.4423977,GENEVA/ALEMANY,H,13516.0,81780.0,2502,14.9
739,37.7802009,-122.42704779999998,"GOLDEN GATE & LAGUNA",F,13516.0,82500.0,1340,8.0
740,37.7749295,-122.4194155,LONDON/AMAZON,H,13516.0,82500.0,2502,14.9
446,37.7666804,-122.41985359999998,"MISSION ST AT 15TH ST",D,13516.0,8760.0,1482,8.8
741,37.713193200000006,-122.4337018,"GENEVA & MOSCOW",H,13516.0,82800.0,2502,14.9
742,37.806661,-122.4205706,"HYDE ST & BEACH ST",A,13516.0,83100.0,1063,6.3
743,37.7132486,-122.4197602,"1800 SUNNYDALE",H,13516.0,83700.0,2502,14.9
744,37.8052015,-122.4171617,"BAY AND COLUMBUS",A,13516.0,83760.0,1063,6.3
745,37.7142783,-122.4671158,"RANDOLPH @ ARCH",I,13516.0,84960.0,1378,8.2
746,37.7255189,-122.4277144,"NAPLES ST & AVALON AV",H,13516.0,85200.0,2502,14.9
747,37.7306635,-122.4034397,BAYSHORE/THORNTON,C,13516.0,85500.0,2001,11.9
748,37.728852200000006,-122.4172287,"SILVER AVE & AMHERST",C,13516.0,85500.0,2001,11.9
437,37.7795538,-122.4954652,"GEARY & 35TH AVE",G,13516.0,1620.0,1076,6.4
438,37.77905560000001,-122.4652241,"ANZA/7TH AV",G,13516.0,1800.0,1076,6.4
447,37.7789396,-122.4145888,"MARKET ST & 8TH ST",J,13516.0,11700.0,1045,6.2
448,37.733788200000006,-122.3939332,"NEWHALL @ REVERE AVE",C,13516.0,12000.0,2001,11.9
439,37.7777924,-122.4384377,DIVISADERO/MCCALLISTER,F,13516.0,2100.0,1340,8.0
440,37.78410849999999,-122.4227693,FRANKLIN&OLIVE,E,13516.0,2100.0,2263,13.4
449,37.779944,-122.4077268,"170 6TH STREET",J,13516.0,15900.0,1045,6.2
450,37.7784875,-122.4102744,"7TH & MCALLISTER",J,13516.0,18900.0,1045,6.2
451,37.89154449999999,-122.5175614,"CREASENT & PORTER",H,13516.0,19740.0,2502,14.9
441,37.7986013,-122.4063965,ROMOLO/FRESNO,A,13516.0,3300.0,1063,6.3
452,37.774949,-122.4192915,"N/B 101 RAMP/GENEVA",H,13516.0,21000.0,2502,14.9
453,37.7877443,-122.4008706,"75 NEW MONTGOMERY",B,13516.0,24300.0,2670,15.9
455,37.781225,-122.434012,STEINER/EDDY,F,13516.0,24600.0,1340,8.0
454,37.7694659,-122.4133962,"HARRISON ST AND 13THST",D,13516.0,24600.0,1482,8.8
456,37.787536,-122.411275,"ON TAYLOR AT POST",J,13516.0,26700.0,1045,6.2
457,37.7542854,-122.4065343,"POTRERO & 23RD",D,13516.0,27120.0,1482,8.8
458,37.787203600000005,-122.4103361,"420 GEARY ST",J,13516.0,27900.0,1045,6.2
459,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,28020.0,2263,13.4
460,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,28260.0,2263,13.4
461,37.7666804,-122.41985359999998,"15TH ST/MISSION ST",D,13516.0,28380.0,1482,8.8
462,37.800645,-122.4294837,"OCTAVIA & LOMBARD",E,13516.0,28500.0,2263,13.4
463,37.7561742,-122.4067237,"POTRERO & 22ND",D,13516.0,28560.0,1482,8.8
464,37.7822109,-122.4103562,"6TH & MARKET",B,13516.0,28800.0,2670,15.9
465,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,29280.0,2263,13.4
466,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13516.0,29400.0,2263,13.4
468,37.80419439999999,-122.4394662,"MARINA & CERVANTESLLA",E,13516.0,29520.0,2263,13.4
467,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,29520.0,2263,13.4
469,37.7768964,-122.3983203,"BRANNAN & 280NDELLSON ON",B,13516.0,29640.0,2670,15.9
470,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13516.0,30000.0,2001,11.9
471,37.7944021,-122.3984865,"EMBARCADERO & GREENON ON",A,13516.0,30000.0,1063,6.3
473,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,30180.0,2263,13.4
474,37.8111694,-122.4102366,"MARINA & AVILACHESLLA",E,13516.0,30300.0,2263,13.4
475,37.7207973,-122.3943366,"HOLLISTER & JENNINGSN ON",C,13516.0,30360.0,2001,11.9
476,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13516.0,30600.0,2001,11.9
477,37.783926,-122.433072,"FILLMORE & BEACHESLLA",E,13516.0,30780.0,2263,13.4
478,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,30960.0,2263,13.4
479,37.7839321,-122.4967374,"LINCOLN & 20TH AVEOLA",I,13516.0,30960.0,1378,8.2
480,37.7508971,-122.4995634,"MLK WAY/ 41ST AVE",G,13516.0,31320.0,1076,6.4
482,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,31440.0,2263,13.4
481,37.7536739,-122.476764,"1827 19TH AVE",K,13516.0,31440.0,20,0.1
484,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13516.0,31500.0,2001,11.9
483,37.742817,-122.3880258,"3RD & EVANS",C,13516.0,31500.0,2001,11.9
485,37.7979225,-122.40121770000002,"BUSH & BATTERY STENON ON",A,13516.0,31560.0,1063,6.3
486,37.7986554,-122.3985205,"KANSAS & ARMYTT STASN ON",C,13516.0,31800.0,2001,11.9
487,37.723902,-122.4354022,OCEAN/MISSION,H,13516.0,32160.0,2502,14.9
489,37.794650700000005,-122.3998262,"BANCROFT & INGALLSSON ON",C,13516.0,32400.0,2001,11.9
488,37.772423,-122.4356022,"32ND & SCOTT",I,13516.0,32400.0,1378,8.2
490,37.7840059,-122.4345444,"GEARY BLVD & STEINERSTREET",E,13516.0,32400.0,2263,13.4
491,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,32520.0,2263,13.4
492,37.8036667,-122.4368151,"MARINA & DIVISADEROLA",E,13516.0,32580.0,2263,13.4
493,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13516.0,32700.0,2001,11.9
494,37.757748,-122.40946979999998,"21ST ST AND YORK ST",D,13516.0,32880.0,1482,8.8
496,37.7843099,-122.3951604,"HARRISON & 2ND",B,13516.0,33000.0,2670,15.9
495,37.742817,-122.3880258,"3RD & EVANS",C,13516.0,33000.0,2001,11.9
498,37.7217314,-122.4493464,LOUISBURG/GENEVA,I,13516.0,33120.0,1378,8.2
497,37.7294019,-122.4260616,CONGDON/MAYNARD,H,13516.0,33120.0,2502,14.9
499,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,33240.0,2263,13.4
500,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13516.0,33300.0,2001,11.9
501,37.7840059,-122.4345444,"GEARY BLVD & STEINERSTREET",E,13516.0,33300.0,2263,13.4
502,37.7803148,-122.4124528,"1100 BLK MARKET STASN ON",B,13516.0,33480.0,2670,15.9
503,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,33720.0,2263,13.4
505,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13516.0,33900.0,2001,11.9
504,37.7804778,-122.4125538,"7TH & MARKET",B,13516.0,33900.0,2670,15.9
506,37.7287375,-122.39001770000002,"2001 KEITH ST.",C,13516.0,33960.0,2001,11.9
507,37.7294019,-122.4260616,CONGDON/MAYNARD,H,13516.0,34020.0,2502,14.9
508,37.772423,-122.4356022,"32ND & SCOTT",I,13516.0,34200.0,1378,8.2
511,37.7840059,-122.4345444,"GEARY BLVD & STEINERSTREET",E,13516.0,34500.0,2263,13.4
510,37.749699,-122.3973141,"CESAR CHAVEZ & EVANSN ON",C,13516.0,34500.0,2001,11.9
509,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13516.0,34500.0,2001,11.9
512,37.7641047,-122.4712113,"1200 BLK MARKET STASN ON",B,13516.0,34620.0,2670,15.9
513,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,34740.0,2263,13.4
515,37.7883101,-122.408427,"400 BLK POWELL",A,13516.0,34800.0,1063,6.3
514,37.7654834,-122.4773968,"19TH & LINCOLN",I,13516.0,34800.0,1378,8.2
516,37.7641047,-122.4712113,"1200 BLK MARKET STASN ON",B,13516.0,34920.0,2670,15.9
517,37.77938580000001,-122.4184416,"CARLTON B. GOODLETTER",E,13516.0,35160.0,2263,13.4
518,37.7840059,-122.4345444,"GEARY BLVD & STEINERSTREET",E,13516.0,35400.0,2263,13.4
519,37.723696,-122.437531,OCEAN/ALEMANY,H,13516.0,35460.0,2502,14.9
520,37.7641047,-122.4712113,"1200 BLK MARKET STASN ON",B,13516.0,35580.0,2670,15.9
521,37.7895017,-122.4206305,"POLK & BAYIVISADEROLA",E,13516.0,35820.0,2263,13.4
522,37.7347832,-122.390654,"3RD & OAKDALE",C,13516.0,35940.0,2001,11.9
749,37.78745019999999,-122.4302029,HAYES/BUCHANAN,E,13517.0,60.0,2263,13.4
750,37.7321895,-122.39108229999998,LANE/REVERE,C,13517.0,60.0,2001,11.9
751,37.7330628,-122.43381940000002,"BOSWORTH ST/DIAMOND ST",H,13517.0,600.0,2502,14.9
752,37.769671200000005,-122.4496773,HAIGHT/BELVEDERE,F,13517.0,600.0,1340,8.0
818,37.714688200000005,-122.447335,"2600 ALEMANY",H,13517.0,36000.0,2502,14.9
820,37.7749295,-122.4194155,"QUNIT & OAKDALESTEOLA",C,13517.0,36600.0,2001,11.9
819,37.7830747,-122.40275520000002,"200 BLK OF 4TH STD ST",B,13517.0,36600.0,2670,15.9
821,37.7238023,-122.4364502,OCEAN/PERSIA,H,13517.0,37140.0,2502,14.9
822,37.7238023,-122.4364502,PERSIA/OCEAN,H,13517.0,37140.0,2502,14.9
823,37.7792143,-122.4109628,"7TH & MISSION",B,13517.0,37200.0,2670,15.9
824,37.7253123,-122.4623164,OCEAN/ASHTON,I,13517.0,37260.0,1378,8.2
825,37.7616915,-122.4094005,"YORK ST/BRYANT ST",D,13517.0,37800.0,1482,8.8
826,37.7412761,-122.4001369,"TOLAND & MCKINNONEOLA",C,13517.0,37920.0,2001,11.9
827,37.7355091,-122.50207,"SLOAT @ 44TH AVE",I,13517.0,37980.0,1378,8.2
828,37.7133943,-122.4632768,"146 BRIGHT ST",I,13517.0,38400.0,1378,8.2
829,37.77460429999999,-122.4259057,"OAK & LAGUNA",E,13517.0,38400.0,2263,13.4
830,37.7412761,-122.4001369,"TOLAND & JERROLDNEOLA",C,13517.0,38700.0,2001,11.9
832,37.7538735,-122.485066,NORIEGA/27TH,I,13517.0,39300.0,1378,8.2
831,37.7278481,-122.3838718,"1251 REVERE",C,13517.0,39300.0,2001,11.9
833,37.7798903,-122.4219193,"MCALLISTER & FRANKLIN",E,13517.0,39480.0,2263,13.4
762,37.783497,-122.4236492,DIVISIDERO/ELLIS,F,13517.0,4140.0,1340,8.0
834,37.763985100000006,-122.4216321,"561 VALENCIAMISSIONLA",D,13517.0,39600.0,1482,8.8
835,37.7543276,-122.4799377,"1500 NORIEGA",I,13517.0,40140.0,1378,8.2
836,37.714688200000005,-122.447335,"2600 ALEMANY",H,13517.0,40200.0,2502,14.9
837,37.7751225,-122.4193352,"S VAN NESS & MARKET",D,13517.0,40500.0,1482,8.8
840,37.7917022,-122.4226899,"VAN NESS & GROVE",E,13517.0,40800.0,2263,13.4
838,37.7452194,-122.4269854,"1600 CHURCH STWORTH",D,13517.0,40800.0,1482,8.8
839,37.7726325,-122.4339423,PAGE/PIERCE,F,13517.0,40800.0,1340,8.0
841,37.7716251,-122.4459497,"1025 MASONIC AVE",F,13517.0,41640.0,1340,8.0
843,37.7873778,-122.4082389,"POWELL & GEARY",A,13517.0,42300.0,1063,6.3
844,37.7134362,-122.4571513,"W/B 126 BROAD ST.",I,13517.0,42300.0,1378,8.2
842,37.7792143,-122.4109628,"7TH & MISSION",B,13517.0,42300.0,2670,15.9
845,37.7755213,-122.4063236,"7TH & HARRISON",B,13517.0,42600.0,2670,15.9
846,37.791264,-122.4039514,"332 KEARNY ST",A,13517.0,43200.0,1063,6.3
847,37.7779834,-122.409425,"7TH & HOWARD",B,13517.0,43200.0,2670,15.9
848,37.7665464,-122.4220686,"15TH SND VALENCIA ST",D,13517.0,43620.0,1482,8.8
763,37.74006749999999,-122.4628802,"PORTOLA/ SANTA PAULA",I,13517.0,4860.0,1378,8.2
849,37.7307171,-122.4297028,"4100 BLK OF MISSION",H,13517.0,43800.0,2502,14.9
850,37.7307171,-122.4297028,"4100 BLK OF MISSION",H,13517.0,44100.0,2502,14.9
853,37.7215808,-122.4371766,"MISSION @ RUSSIA",H,13517.0,44100.0,2502,14.9
852,37.7809451,-122.4119616,"MARKET & JONES",B,13517.0,44100.0,2670,15.9
851,37.7784875,-122.4102744,"7TH & MCALLISTER",B,13517.0,44100.0,2670,15.9
854,37.7144088,-122.4669078,"E/B RANDOLPH ST. & RAMSELL ST.",I,13517.0,44700.0,1378,8.2
764,37.7648427,-122.4231449,16TH/ALBION,D,13517.0,4980.0,1482,8.8
855,37.7307171,-122.4297028,"4100 BLK OF MISSION",H,13517.0,45000.0,2502,14.9
856,37.7647694,-122.4665826,"1259 9TH AVE",I,13517.0,45300.0,1378,8.2
857,37.7307171,-122.4297028,"4100 BLK OF MISSION",H,13517.0,45600.0,2502,14.9
858,37.7778192,-122.4003128,5TH/BRYANT,I,13517.0,45600.0,1378,8.2
859,37.7819283,-122.4521914,"GEARY & COOK",G,13517.0,45600.0,1076,6.4
765,37.7812463,-122.4610925,"GEARY & 3RD",G,13517.0,5400.0,1076,6.4
860,37.7804778,-122.4125538,MARKET/7TH,I,13517.0,46860.0,1378,8.2
861,37.776499900000005,-122.4175909,"10TH & MARKETH STD ST",B,13517.0,47880.0,2670,15.9
862,37.7533543,-122.411276,"1160 ALABAMA ST",D,13517.0,48120.0,1482,8.8
863,37.7547948,-122.4184099,"2637 MISSION ST",D,13517.0,48120.0,1482,8.8
869,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,48600.0,2263,13.4
868,37.7216871,-122.4654071,"HOLLOWAY & VICTORIA ST",I,13517.0,48600.0,1378,8.2
866,37.777463,-122.4131762,"8TH & MISSION",B,13517.0,48600.0,2670,15.9
864,37.7338905,-122.4309497,"1200 BLK SAN JOSE",H,13517.0,48600.0,2502,14.9
867,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13517.0,48600.0,2001,11.9
865,37.7830345,-122.4139362,"200 LEAVENWORTH",J,13517.0,48600.0,1045,6.2
870,37.791436100000006,-122.4208795,"POLK & MARKETTERNEOLA",E,13517.0,48900.0,2263,13.4
871,37.7155188,-122.4558907,"542 PLYMOUTH AVE",I,13517.0,49200.0,1378,8.2
872,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13517.0,49200.0,2001,11.9
873,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13517.0,49320.0,2001,11.9
874,37.777463,-122.4131762,"8TH & MISSION",B,13517.0,49440.0,2670,15.9
876,37.78299459999999,-122.4275732,"LAGUNA / ELLIS",E,13517.0,49500.0,2263,13.4
875,37.797094,-122.406395,"644 PACIFIC AVE",A,13517.0,49500.0,1063,6.3
878,37.7338905,-122.4309497,"1200 BLK SAN JOSE",H,13517.0,49800.0,2502,14.9
877,37.7344847,-122.4297229,"1100 BLK SAN JOSE",H,13517.0,49800.0,2502,14.9
879,37.77623320000001,-122.4116211,"8TH & HOWARD",B,13517.0,49980.0,2670,15.9
880,37.7430073,-122.4767795,"20TH AVE/TARAVAL ST",I,13517.0,50100.0,1378,8.2
881,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,50100.0,2263,13.4
882,37.7775012,-122.41632,"1300 MARKET",B,13517.0,50160.0,2670,15.9
885,37.737364,-122.3935534,"NEWCOMB & LANE",C,13517.0,50400.0,2001,11.9
883,37.7146461,-122.4514345,"2687 SAN JOSE",I,13517.0,50400.0,1378,8.2
884,37.7751225,-122.4193352,"MARKET ST/U.S.101 RAMP AT OCTAVIA BLVD",E,13517.0,50400.0,2263,13.4
886,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,50400.0,2263,13.4
887,37.777463,-122.4131762,"8TH & MISSION",B,13517.0,50520.0,2670,15.9
888,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13517.0,50700.0,2001,11.9
889,37.7769251,-122.42155890000002,"GROVE & FRANKLIN",E,13517.0,51000.0,2263,13.4
890,37.7344847,-122.4297229,"1100 BLK SAN JOSE",H,13517.0,51060.0,2502,14.9
891,37.7751225,-122.4193352,"MARKET ST/U.S.101 RAMP AT OCTAVIA BLVD",E,13517.0,51600.0,2263,13.4
893,37.7757565,-122.4244037,"OOCTAVIA BLVD & FELLSTREET",E,13517.0,51900.0,2263,13.4
892,37.7751225,-122.4193352,"MARKET ST/U.S.101 RAMP AT OCTAVIA BLVD",E,13517.0,51900.0,2263,13.4
894,37.7819571,-122.43582659999998,PIERCE/ELLIS,F,13517.0,51900.0,1340,8.0
895,37.744038,-122.4209151,"MISSION/29TH ST",H,13517.0,52140.0,2502,14.9
896,37.7316428,-122.3919104,3RD/SHAFTER,C,13517.0,52380.0,2001,11.9
899,37.7890791,-122.44716909999998,PRESIDIO/CLAY,F,13517.0,52800.0,1340,8.0
897,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,52800.0,2263,13.4
898,37.7887982,-122.4270946,OCTAVIA/PINE,E,13517.0,52800.0,2263,13.4
900,37.7994642,-122.40891,COLUMBUS/GREEN,A,13517.0,52860.0,1063,6.3
766,37.728492,-122.3845827,"REVERE AVE & INGALLS",C,13517.0,6300.0,2001,11.9
902,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,54000.0,2263,13.4
903,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,54000.0,2263,13.4
901,37.7978749,-122.4067162,COLUMBUS/BROADWAY,A,13517.0,54000.0,1063,6.3
904,37.7427946,-122.4770192,"1007 TARAVAL",I,13517.0,54600.0,1378,8.2
905,37.7430517,-122.4757338,"TARAVAL/19TH AVE",I,13517.0,55020.0,1378,8.2
906,37.7236761,-122.4551215,BRIGHTON/OCEAN,I,13517.0,55200.0,1378,8.2
907,37.712548,-122.4551057,"26 SADOWA ST",I,13517.0,55800.0,1378,8.2
908,37.7142738,-122.4680174,"RANDOLPH ST. & VERNON",I,13517.0,59880.0,1378,8.2
910,37.7288315,-122.4194094,"CAMBRIDGE@PIOCHE ST",H,13517.0,60300.0,2502,14.9
909,37.778701700000006,-122.4062158,"270 6TH ST",J,13517.0,60300.0,1045,6.2
911,37.7788516,-122.4082874,"HOWARD & RUSS",B,13517.0,60600.0,2670,15.9
912,37.734894,-122.415682,CRESCENT/ANDERSON,H,13517.0,61020.0,2502,14.9
913,37.7862912,-122.440886,"2640 BUSH",G,13517.0,61080.0,1076,6.4
915,37.7868363,-122.4048671,"OFARRELL & GRANT",J,13517.0,61500.0,1045,6.2
914,37.7744948,-122.4149503,"10TH STREET & NATOMA",B,13517.0,61500.0,2670,15.9
916,37.7858864,-122.4349405,STEINER/SUTTER,E,13517.0,61620.0,2263,13.4
917,37.77623320000001,-122.4116211,"S/B 8TH ST AT HOWARD",B,13517.0,61800.0,2670,15.9
918,37.7780564,-122.4046852,"353 6TH ST",B,13517.0,62100.0,2670,15.9
919,37.7460969,-122.4269232,"CHURCH @ DUNCAN",H,13517.0,62400.0,2502,14.9
920,37.8016363,-122.41497379999998,"GREENWICH/ROACH AL",A,13517.0,62400.0,1063,6.3
921,37.7729108,-122.45431440000002,STANYAN/HAYES,F,13517.0,62400.0,1340,8.0
922,37.7784159,-122.4088524,"HOWARD & MOSS",B,13517.0,63000.0,2670,15.9
923,37.7858864,-122.4349405,STEINER/SUTTER,E,13517.0,63000.0,2263,13.4
924,37.7707533,-122.4247605,"MARKET AND GUERRERO STREET",D,13517.0,63240.0,1482,8.8
925,37.7336846,-122.426396,"MISSION & MURRAY",H,13517.0,63300.0,2502,14.9
926,37.7505174,-122.4761259,"N/B 19TH AV. & CHESTER ST.",I,13517.0,64200.0,1378,8.2
927,37.7721024,-122.44575259999998,"OAK AND MASONIC ST",F,13517.0,64620.0,1340,8.0
928,37.773644700000006,-122.4409359,"BAKER ST AT FELL ST",F,13517.0,64920.0,1340,8.0
929,37.76356129999999,-122.4173765,"SOUTH VAN NESS & 17TH ST",D,13517.0,65040.0,1482,8.8
930,37.7800853,-122.435432,"TURK & PIERCE",F,13517.0,65280.0,1340,8.0
931,37.7752838,-122.4159371,"10TH STREET & MISSION",B,13517.0,65700.0,2670,15.9
932,37.7765189,-122.4226619,"600BLK LINDEN",E,13517.0,66180.0,2263,13.4
933,37.781225,-122.434012,"EDDY & STIENER",F,13517.0,66300.0,1340,8.0
934,37.7819584,-122.4207277,"TURK & VAN NESS",J,13517.0,66300.0,1045,6.2
935,37.7292939,-122.392758,3RD/WILLIAMS,C,13517.0,66600.0,2001,11.9
937,37.7659736,-122.4310356,"SANCHEZ & MARKET STS",F,13517.0,66600.0,1340,8.0
936,37.7721024,-122.44575259999998,"OAK AND MASONIC",F,13517.0,66600.0,1340,8.0
938,37.72893699999999,-122.424815,"551 SILVER AVE",H,13517.0,66660.0,2502,14.9
939,37.7851838,-122.417931,"OFARRELL & LARKIN",J,13517.0,66900.0,1045,6.2
940,37.7588962,-122.4983182,"39TH AVE & KIRKHAM ST",I,13517.0,67200.0,1378,8.2
941,37.7588962,-122.4983182,"KIRKHAM ST & 39TH AVE",I,13517.0,67200.0,1378,8.2
942,37.7782213,-122.4350777,"MCALLISTER AT DIVISADERO",F,13517.0,67200.0,1340,8.0
943,37.7856284,-122.4153408,"AMLEMANY BL/PUTNAM",H,13517.0,67500.0,2502,14.9
945,37.7762287,-122.4431492,"FULTON & LYON",F,13517.0,67500.0,1340,8.0
944,37.7677274,-122.42897240000002,"CHURCH / 14TH",E,13517.0,67500.0,2263,13.4
946,37.7826882,-122.4224926,FRANKLIN/EDDY,E,13517.0,67800.0,2263,13.4
